work_id,subject_id,last_created_by,last_created_at,last_modified_by,last_modified_at,revision
2737,139,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2054,139,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1475,139,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2738,139,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
132,139,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
73,139,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1548,139,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2739,139,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1774,139,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
75,139,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
282,139,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2740,139,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
230,139,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2741,139,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2049,139,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2742,139,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2743,139,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2744,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2745,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2746,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2747,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2748,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
246,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
141,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
541,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1456,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
444,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
226,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
155,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
97,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2749,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
182,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
9,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
153,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2750,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2751,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
446,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2752,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
114,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
365,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1473,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
204,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
239,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
84,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2753,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
135,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
178,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2529,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
35,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1359,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2754,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2521,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2755,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2756,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2757,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1733,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2758,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2759,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
247,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2760,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2761,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
73,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
71,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2762,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
334,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
289,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1614,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2763,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2764,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2765,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
442,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
47,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
480,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1753,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1549,140,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2766,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2767,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2768,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2769,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2770,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2771,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2772,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2773,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2774,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2775,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2776,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2777,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2778,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2779,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2780,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2546,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2781,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2782,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
446,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2783,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2784,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2785,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2786,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2787,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2788,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2789,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2790,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2791,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2792,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2793,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
71,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2794,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2795,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2796,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2797,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2798,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
132,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2799,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
94,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2800,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2801,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2802,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2803,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2804,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2805,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2806,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2807,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2808,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2809,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2810,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2811,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2812,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2813,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2814,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2815,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2816,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2817,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2818,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2819,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2820,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2821,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2822,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2823,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2824,141,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2825,142,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
542,142,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1660,142,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2826,142,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2827,142,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2828,142,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
541,142,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2829,142,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1522,142,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
